censusType,errorName,tag,table,quadrat,StemTag,lx,ly,dbh_previous,hom,codes_previous,status_previous,status_2022,comment_2022,mortality,census_status,dbh_current,status_current,codes_current,notes_current,crown_position,crown_intact,crown_living,fad,liana_load,lean_angle,wounded_main_stem,rotting_trunk,canker_swelling_deformity,dead_with_resprout,sp,NAD83_X,NAD83_Y,personnel,date_measured,x,y,dbh_if_dead,mort_status
both,quadratIsNotTheSameInAllStems,13518,old_trees,0103,5,17,12.5,14,1.3,S,alive,"","",0,1,0,DC,X,"",,,,"",,,,,,,elum,747393.874688388,4308879.23213339,"RH,DM,IK",4/14/2023 6:49:46 PM,-78.1474902624172,38.8939728821301,,""
both,quadratIsNotTheSameInAllStems,13519,old_trees,0120,2,6.9,1.5,15,1.3,S,alive,"","",0,2,34,LI,"M,DV",White,,,,"",,,,,,,elum,747383.568613073,4308887.99539828,"KB,CT",6/27/2023 3:24:10 PM,-78.1476057991965,38.8940546566406,,""
both,quadratIsNotTheSameInAllStems,13519,old_trees,0109,3,,,,1.3,"","","","",,2,31,LI,"",Blue,,,,"",0,,,,,0,elum,747383.568613073,4308887.99539828,"KB,CT",6/27/2023 3:24:10 PM,-78.1476057991965,38.8940546566406,,""
both,quadratIsNotTheSameInAllStems,13519,old_trees,0109,4,,,,1.3,"","","","",,2,13,LI,"",Red,,,,"",0,,,,,0,elum,747383.568613073,4308887.99539828,"KB,CT",6/27/2023 3:24:10 PM,-78.1476057991965,38.8940546566406,,""
both,quadratIsNotTheSameInAllStems,13520,old_trees,0101,2,2.7,4.8,11,1.3,S,alive,"","",0,1,18,LI,"","",,,,"",,,,,,,libe,747377.437242444,4308971.17554191,DM,4/18/2023 5:14:01 PM,-78.1476464443098,38.8948050312217,,""
both,quadratIsNotTheSameInAllStems,13520,old_trees,0101,3,,,,1.3,"","","","",,1,17,LI,"",Stemtag 3,,,,"",0,,,,,0,libe,747377.437242444,4308971.17554191,DM,4/18/2023 5:14:01 PM,-78.1476464443098,38.8948050312217,,""
both,quadratIsNotTheSameInAllStems,13521,old_trees,0101,2,2.7,5,12,1.3,S,alive,"","",0,1,17,LI,"","",,,,"",,,,,,,libe,747377.432602586,4308971.37548809,DM,4/18/2023 5:15:41 PM,-78.1476464254451,38.8948068322544,,""
both,quadratIsNotTheSameInAllStems,13521,old_trees,0101,3,,,,1.3,"","","","",,1,12,LI,"",Stemtag 3,,,,"",0,,,,,0,libe,747377.432602586,4308971.37548809,DM,4/18/2023 5:15:41 PM,-78.1476464254451,38.8948068322544,,""
both,quadratIsNotTheSameInAllStems,13533,old_trees,0101,2,,,,1.3,"","","","",,1,15,LI,X,Stem Tag 2,,,,"",0,,,,,0,libe,747377.408538771,4308955.17056843,"RH,IK",4/18/2023 5:14:27 PM,-78.1476525420812,38.894660989713,,""
both,quadratIsNotTheSameInAllStems,13536,old_trees,0101,2,,,,1,"","","","",,1,19,LI,A,1.3 Pom is Under dead tree; had to measure at 1 m,,,,"",0,,,,,0,libe,747385.250302004,4308949.15087165,"IK,RH",4/18/2023 8:12:03 PM,-78.1475643967214,38.8946046024283,,""
both,quadratIsNotTheSameInAllStems,13537,old_trees,0101,2,,,,1.3,"","","","",,1,15,LI,"","",,,,"",0,,,,,0,libe,747391.870110947,4309008.72047908,DM,4/25/2023 3:21:03 PM,-78.1474534359111,38.8952745999882,,""
both,quadratIsNotTheSameInAllStems,13537,old_trees,0101,3,,,,1.3,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747391.870110947,4309008.72047908,DM,4/25/2023 3:21:03 PM,-78.1474534359111,38.8952745999882,,""
both,quadratIsNotTheSameInAllStems,13539,old_trees,0101,2,,,,1.3,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,astr,747392.575801682,4308986.93098619,"KB,CT",4/18/2023 6:19:27 PM,-78.1474664147873,38.8949425730657,,""
both,quadratIsNotTheSameInAllStems,13541,old_trees,0101,2,,,,1.3,"","","","",,1,12,LI,"","",,,,"",0,,,,,0,libe,747386.153734002,4309022.29151569,DM,4/25/2023 6:39:12 PM,-78.1475276376296,38.8952626374648,,""
both,quadratIsNotTheSameInAllStems,13542,old_trees,0101,2,,,,1.3,"","","","",,1,15,LI,"","",,,,"",0,,,,,0,libe,747386.45365326,4309022.29847548,DM,4/25/2023 6:45:21 PM,-78.1475241800152,38.8952626157909,,""
both,quadratIsNotTheSameInAllStems,13544,old_trees,0101,2,,,,1.3,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747373.464760258,4309034.60045331,IK,4/25/2023 2:57:12 PM,-78.147669342323,38.895376995224,,""
both,quadratIsNotTheSameInAllStems,13546,old_trees,0101,2,3.6,8.3,12,1.3,S,alive,"","",0,1,0,DS,"","",,,,"",,,,,,,libe,747376.863845183,4309034.6793309,IK,4/25/2023 3:37:07 PM,-78.147630167704,38.8953767477223,,""
both,quadratIsNotTheSameInAllStems,13547,old_trees,0101,2,,,,1.3,"","","","",,1,12,LI,"","",,,,"",0,,,,,0,libe,747377.170724228,4309034.38637143,IK,4/25/2023 3:40:10 PM,-78.1476267388358,38.8953740252203,,""
both,quadratIsNotTheSameInAllStems,13559,old_trees,0101,2,,,,1.3,"","","","",,1,13,LI,"",White wire,,,,"",0,,,,,0,libe,747379.46336155,4309039.04081169,IK,4/26/2023 3:00:29 PM,-78.1475986557094,38.8954152703426,,""
both,quadratIsNotTheSameInAllStems,13560,old_trees,0101,2,4.7,12.3,10,1.3,S,alive,"","",0,1,0,DS,"","",,,,"",,,,,,,libe,747377.870751961,4309038.70377356,IK,4/25/2023 6:54:00 PM,-78.1476171196762,38.895412685576,,""
both,quadratIsNotTheSameInAllStems,13560,old_trees,0101,3,,,,1.3,"","","","",,1,20,LI,"",Blue wire,,,,"",0,,,,,0,libe,747377.870751961,4309038.70377356,IK,4/25/2023 6:54:00 PM,-78.1476171196762,38.895412685576,,""
both,quadratIsNotTheSameInAllStems,13564,old_trees,0101,2,,,,1.3,"","","","",,1,13,LI,"","",,,,"",0,,,,,0,libe,747378.484726183,4309042.41901725,IK,4/26/2023 2:32:18 PM,-78.1476020908643,38.8954417213795,,""
both,quadratIsNotTheSameInAllStems,13565,old_trees,0101,2,5.1,15.4,13,1.3,J;S,alive,"","",0,1,18,LI,"","",,,,"",,,,,,,libe,747378.1987265,4309041.81221894,IK,4/26/2023 2:28:11 PM,-78.1476122229594,38.8954405698759,,""
both,quadratIsNotTheSameInAllStems,13570,old_trees,0114,2,,,,1.3,"","","","",,1,19,LI,"","",,,,"",0,,,,,0,libe,747374.065621918,4309008.70742403,DM,4/20/2023 3:02:14 PM,-78.147671752517,38.8951437797691,,""
both,quadratIsNotTheSameInAllStems,13570,old_trees,0114,3,,,,1.3,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747374.065621918,4309008.70742403,DM,4/20/2023 3:02:14 PM,-78.147671752517,38.8951437797691,,""
both,quadratIsNotTheSameInAllStems,13571,old_trees,0101,2,,,,1.3,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747383.807306048,4309011.33413115,DM,4/25/2023 1:59:45 PM,-78.1475586097406,38.8951646782129,,""
both,quadratIsNotTheSameInAllStems,13571,old_trees,0101,3,,,,1.3,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747383.807306048,4309011.33413115,DM,4/25/2023 1:59:45 PM,-78.1475586097406,38.8951646782129,,""
both,quadratIsNotTheSameInAllStems,13571,old_trees,0101,4,,,,1.3,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747383.807306048,4309011.33413115,DM,4/25/2023 1:59:45 PM,-78.1475586097406,38.8951646782129,,""
both,quadratIsNotTheSameInAllStems,13574,old_trees,0119,2,,,,,"","","","",,1,17,LI,"","",,,,"",0,,,,,0,libe,747377.333119272,4309027.38825541,"IK,KB",4/20/2023 3:13:05 PM,-78.1476273892198,38.895310993749,,""
both,quadratIsNotTheSameInAllStems,13577,old_trees,0119,2,2.4,0.5,15,1.3,S,alive,"","",0,1,15,LI,"","",,,,"",,,,,,,libe,747375.845122627,4309026.85359104,"IK,KB",4/20/2023 3:08:31 PM,-78.1476447195132,38.8953066002679,,""
both,quadratIsNotTheSameInAllStems,13577,old_trees,0119,3,,,,,"","","","",,1,18,LI,"","",,,,"",0,,,,,0,libe,747375.845122627,4309026.85359104,"IK,KB",4/20/2023 3:08:31 PM,-78.1476447195132,38.8953066002679,,""
both,quadratIsNotTheSameInAllStems,13578,old_trees,0119,2,2.1,1.1,12,1.3,S,alive,"","",0,1,0,DS,"","",,,,"",,,,,,,libe,747375.531283794,4309027.44646977,"IK,KB",4/20/2023 3:19:48 PM,-78.1476481205335,38.8953120250015,,""
both,quadratIsNotTheSameInAllStems,13581,old_trees,0101,2,6,6.3,11,1.3,S,alive,"","",0,1,0,DS,"","",,,,"",,,,,,,libe,747379.309597831,4309032.73554748,IK,4/25/2023 1:49:02 PM,-78.1476026990289,38.8953585641473,,""
both,quadratIsNotTheSameInAllStems,13582,old_trees,0101,2,,,,1.3,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747381.585779517,4309033.78863671,IK,4/25/2023 5:59:40 PM,-78.1475761044125,38.8953674014421,,""
both,quadratIsNotTheSameInAllStems,13588,old_trees,0101,2,4.6,18.9,11,1.3,S,alive,"","",0,1,11,LI,"","",,,,"",,,,,,,libe,747378.081649387,4309025.30506011,DM,4/26/2023 4:08:42 PM,-78.1476195199816,38.895292033398,,""
both,quadratIsNotTheSameInAllStems,13589,old_trees,0101,2,4.5,18.7,13,1.3,S,alive,"","",0,1,0,DN,"","",,,,"",,,,,,,libe,747377.986316159,4309025.102794,DM,4/26/2023 4:14:50 PM,-78.1476206904861,38.8952902400684,,""
both,quadratIsNotTheSameInAllStems,13590,old_trees,0101,2,,,,1.3,"","","","",,1,20,LI,"","",,,,"",0,,,,,0,libe,747376.205360044,4309024.26125059,DM,4/27/2023 6:29:12 PM,-78.1476415044453,38.8952831674283,,""
both,quadratIsNotTheSameInAllStems,13590,old_trees,0101,3,,,,1.3,"","","","",,1,19,LI,"","",,,,"",0,,,,,0,libe,747376.205360044,4309024.26125059,DM,4/27/2023 6:29:12 PM,-78.1476415044453,38.8952831674283,,""
both,quadratIsNotTheSameInAllStems,13590,old_trees,0101,4,,,,1.3,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747376.205360044,4309024.26125059,DM,4/27/2023 6:29:12 PM,-78.1476415044453,38.8952831674283,,""
both,quadratIsNotTheSameInAllStems,13590,old_trees,0101,5,,,,1.3,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747376.205360044,4309024.26125059,DM,4/27/2023 6:29:12 PM,-78.1476415044453,38.8952831674283,,""
both,quadratIsNotTheSameInAllStems,13591,old_trees,0101,2,,,,1.3,"","","","",,1,19,LI,"","",,,,"",0,,,,,0,libe,747377.95362102,4309022.20125458,DM,4/27/2023 5:41:07 PM,-78.1476221125204,38.8952641343574,,""
both,quadratIsNotTheSameInAllStems,13591,old_trees,0101,3,,,,1.3,"","","","",,1,18,LI,"","",,,,"",0,,,,,0,libe,747377.95362102,4309022.20125458,DM,4/27/2023 5:41:07 PM,-78.1476221125204,38.8952641343574,,""
both,quadratIsNotTheSameInAllStems,13591,old_trees,0101,4,,,,1.3,"","","","",,1,15,LI,"","",,,,"",0,,,,,0,libe,747377.95362102,4309022.20125458,DM,4/27/2023 5:41:07 PM,-78.1476221125204,38.8952641343574,,""
both,quadratIsNotTheSameInAllStems,13593,old_trees,0101,2,0.5,3.4,11,1.3,S,alive,"","",0,1,18,LI,"","",,,,"",,,,,,,libe,747373.878356046,4309029.70873188,IK,4/25/2023 2:50:05 PM,-78.1476663419537,38.8953328513881,,""
both,quadratIsNotTheSameInAllStems,13596,old_trees,0101,2,,,,1.3,"","","","",,1,13,LI,"",White wire,,,,"",0,,,,,0,libe,747376.375363268,4309029.8667032,IK,4/25/2023 2:03:07 PM,-78.1476267765672,38.8953386445718,,""
both,quadratIsNotTheSameInAllStems,13611,old_trees,0101,2,6,5.4,10,1.3,S,alive,"","",0,1,19,LI,"","",,,,"",,,,,,,libe,747381.186420546,4308951.85732089,"RH,IK",4/18/2023 5:53:50 PM,-78.1475761448837,38.8946252863934,,""
both,quadratIsNotTheSameInAllStems,13611,old_trees,0101,3,6,5.4,10,1.3,S,alive,"","",0,1,12,LI,"","",,,,"",,,,,,,libe,747381.186420546,4308951.85732089,"RH,IK",4/18/2023 5:53:50 PM,-78.1475761448837,38.8946252863934,,""
both,quadratIsNotTheSameInAllStems,13611,old_trees,0101,4,6,5.4,10,1.3,S,alive,"","",0,1,16,LI,"","",,,,"",,,,,,,libe,747381.186420546,4308951.85732089,"RH,IK",4/18/2023 5:53:50 PM,-78.1475761448837,38.8946252863934,,""
both,quadratIsNotTheSameInAllStems,13614,old_trees,0101,2,8.6,4,12,1.3,S,alive,"","",0,1,0,DS,"","",,,,"",,,,,,,libe,747383.818199791,4308950.51801584,"RH,IK",4/18/2023 5:33:25 PM,-78.1475803975075,38.8946173103711,,""
both,quadratIsNotTheSameInAllStems,13614,old_trees,0101,3,8.6,4,12,1.3,S,alive,"","",0,1,0,DS,"","",,,,"",,,,,,,libe,747383.818199791,4308950.51801584,"RH,IK",4/18/2023 5:33:25 PM,-78.1475803975075,38.8946173103711,,""
both,quadratIsNotTheSameInAllStems,13614,old_trees,0101,4,,,,1.3,"","","","",,1,22,LI,"",Stem Tag 4,,,,"",0,,,,,0,libe,747383.818199791,4308950.51801584,"RH,IK",4/18/2023 5:33:25 PM,-78.1475803975075,38.8946173103711,,""
both,quadratIsNotTheSameInAllStems,13617,old_trees,0101,2,,,,1.3,"","","","",,1,13,LI,"",White and stem tag 2 added,,,,"",0,,,,,0,libe,747384.625217908,4309001.95058064,"CT,KB",4/18/2023 5:54:23 PM,-78.1475525712725,38.8950799930004,,""
both,quadratIsNotTheSameInAllStems,13618,old_trees,0101,2,2.3,16.1,11,1.3,S,alive,"","",0,1,14,LI,"","",,,,"",,,,,,,libe,747376.311212264,4309002.45783812,"CT,KB",4/18/2023 7:32:07 PM,-78.147648141209,38.8950868992661,,""
both,quadratIsNotTheSameInAllStems,13618,old_trees,0101,3,,,,1.3,"","","","",,1,13,LI,"","Stem 3, blue wire and stem tag added",,,,"",0,,,,,0,libe,747376.311212264,4309002.45783812,"CT,KB",4/18/2023 7:32:07 PM,-78.147648141209,38.8950868992661,,""
both,quadratIsNotTheSameInAllStems,13618,old_trees,0101,4,,,,1.3,"","","","",,1,13,LI,"",Stem tag 4 on red wire added,,,,"",0,,,,,0,libe,747376.311212264,4309002.45783812,"CT,KB",4/18/2023 7:32:07 PM,-78.147648141209,38.8950868992661,,""
both,quadratIsNotTheSameInAllStems,13620,old_trees,0122,2,0.5,16.7,19,1.3,S,alive,"","",0,1,0,DS,"","",,,,"",,,,,,,libe,747374.49777714,4309003.01591791,KB,4/20/2023 1:31:03 PM,-78.14766882581,38.8950924323862,,""
both,quadratIsNotTheSameInAllStems,13620,old_trees,0122,3,0.5,16.7,18,1.3,S,alive,"","",0,1,0,DS,"","",,,,"",,,,,,,libe,747374.49777714,4309003.01591791,KB,4/20/2023 1:31:03 PM,-78.14766882581,38.8950924323862,,""
both,quadratIsNotTheSameInAllStems,13620,old_trees,0122,4,0.5,16.7,17,1.3,S,alive,"","",0,1,23,LI,"","",,,,"",,,,,,,libe,747374.49777714,4309003.01591791,KB,4/20/2023 1:31:03 PM,-78.14766882581,38.8950924323862,,""
both,quadratIsNotTheSameInAllStems,13620,old_trees,0122,5,0.5,16.7,14,1.3,S,alive,"","",0,1,17,LI,"","",,,,"",,,,,,,libe,747374.49777714,4309003.01591791,KB,4/20/2023 1:31:03 PM,-78.14766882581,38.8950924323862,,""
both,quadratIsNotTheSameInAllStems,13620,old_trees,0122,6,0.5,16.7,14,1.3,S,alive,"","",0,1,17,LI,"","",,,,"",,,,,,,libe,747374.49777714,4309003.01591791,KB,4/20/2023 1:31:03 PM,-78.14766882581,38.8950924323862,,""
both,quadratIsNotTheSameInAllStems,13620,old_trees,0122,7,0.5,16.7,13,1.3,S,alive,"","",0,1,19,LI,"","",,,,"",,,,,,,libe,747374.49777714,4309003.01591791,KB,4/20/2023 1:31:03 PM,-78.14766882581,38.8950924323862,,""
both,quadratIsNotTheSameInAllStems,13620,old_trees,0122,8,0.5,16.7,12,1.3,S,alive,"","",0,1,15,LI,"","",,,,"",,,,,,,libe,747374.49777714,4309003.01591791,KB,4/20/2023 1:31:03 PM,-78.14766882581,38.8950924323862,,""
both,quadratIsNotTheSameInAllStems,13620,old_trees,0122,9,0.5,16.7,11,1.3,S,alive,"","",0,1,18,LI,"","",,,,"",,,,,,,libe,747374.49777714,4309003.01591791,KB,4/20/2023 1:31:03 PM,-78.14766882581,38.8950924323862,,""
both,quadratIsNotTheSameInAllStems,13620,old_trees,0122,10,0.5,16.7,11,1.3,S,alive,"","",0,1,14,LI,"","",,,,"",,,,,,,libe,747374.49777714,4309003.01591791,KB,4/20/2023 1:31:03 PM,-78.14766882581,38.8950924323862,,""
both,quadratIsNotTheSameInAllStems,13620,old_trees,0122,11,0.5,16.7,10,1.3,S,alive,"","",0,1,16,LI,"","",,,,"",,,,,,,libe,747374.49777714,4309003.01591791,KB,4/20/2023 1:31:03 PM,-78.14766882581,38.8950924323862,,""
both,quadratIsNotTheSameInAllStems,13620,old_trees,0122,12,0.5,16.7,10,1.3,S,alive,"","",0,1,15,LI,"","",,,,"",,,,,,,libe,747374.49777714,4309003.01591791,KB,4/20/2023 1:31:03 PM,-78.14766882581,38.8950924323862,,""
both,quadratIsNotTheSameInAllStems,13620,old_trees,0122,13,0.5,16.7,10,1.3,S,alive,"","",0,1,15,LI,"","",,,,"",,,,,,,libe,747374.49777714,4309003.01591791,KB,4/20/2023 1:31:03 PM,-78.14766882581,38.8950924323862,,""
both,quadratIsNotTheSameInAllStems,13620,old_trees,0122,14,,,,1.3,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747374.49777714,4309003.01591791,KB,4/20/2023 1:31:03 PM,-78.14766882581,38.8950924323862,,""
both,quadratIsNotTheSameInAllStems,13620,old_trees,0122,15,,,,1.3,"","","","",,1,12,LI,"","",,,,"",0,,,,,0,libe,747374.49777714,4309003.01591791,KB,4/20/2023 1:31:03 PM,-78.14766882581,38.8950924323862,,""
both,quadratIsNotTheSameInAllStems,13622,old_trees,0101,2,,,,1.3,"","","","",,1,20,LI,"",White wire,,,,"",0,,,,,0,libe,747382.836711123,4309035.9182306,IK,4/25/2023 5:51:22 PM,-78.1475609300742,38.8953862163483,,""
both,quadratIsNotTheSameInAllStems,13624,old_trees,0101,2,8.8,11.3,14,1.3,S,alive,"","",0,1,19,LI,"","",,,,"",,,,,,,libe,747381.99284778,4309037.7991598,IK,4/25/2023 6:29:04 PM,-78.1475699716137,38.8954033833474,,""
both,quadratIsNotTheSameInAllStems,13624,old_trees,0101,3,8.8,11.3,12,1.3,S,alive,"","",0,1,0,DS,"","",,,,"",,,,,,,libe,747381.99284778,4309037.7991598,IK,4/25/2023 6:29:04 PM,-78.1475699716137,38.8954033833474,,""
both,quadratIsNotTheSameInAllStems,13629,old_trees,0101,2,9,15.3,19,1.3,S,alive,"","",0,1,31,LI,"","",,,,"",,,,,,,libe,747382.099996784,4309041.8027231,IK,9/8/2023 7:21:30 PM,-78.1475672946327,38.8954393862092,,""
both,quadratIsNotTheSameInAllStems,13629,old_trees,0101,3,,,,,"","","","",,1,17,LI,M,Blue wire,,,,"",0,,,,,0,libe,747382.099996784,4309041.8027231,IK,9/8/2023 7:21:30 PM,-78.1475672946327,38.8954393862092,,""
both,quadratIsNotTheSameInAllStems,13629,old_trees,0101,4,,,,1.3,"","","","",,1,16,LI,"",Red wire,,,,"",0,,,,,0,libe,747382.099996784,4309041.8027231,IK,9/8/2023 7:21:30 PM,-78.1475672946327,38.8954393862092,,""
both,quadratIsNotTheSameInAllStems,13631,old_trees,0101,2,,,,1.3,"","","","",,1,19,LI,"",White wire,,,,"",0,,,,,0,libe,747379.817071441,4309045.35071575,IK,4/26/2023 3:09:33 PM,-78.1475923091103,38.8954719618104,,""
both,quadratIsNotTheSameInAllStems,13631,old_trees,0101,3,,,,1.3,"","","","",,1,13,LI,M,Blue wire,,,,"",0,,,,,0,libe,747379.817071441,4309045.35071575,IK,4/26/2023 3:09:33 PM,-78.1475923091103,38.8954719618104,,""
both,quadratIsNotTheSameInAllStems,13631,old_trees,0101,4,,,,1.3,"","","","",,1,12,LI,"",Red wire,,,,"",0,,,,,0,libe,747379.817071441,4309045.35071575,IK,4/26/2023 3:09:33 PM,-78.1475923091103,38.8954719618104,,""
both,quadratIsNotTheSameInAllStems,13632,old_trees,0101,2,,,,1.3,"","","","",,1,12,LI,"",White wire,,,,"",0,,,,,0,libe,747376.499400169,4309046.07394278,IK,4/26/2023 3:31:48 PM,-78.1476302584273,38.8954794049845,,""
both,quadratIsNotTheSameInAllStems,13633,old_trees,0101,2,,,,1.3,"","","","",,1,14,LI,"",White wire,,,,"",0,,,,,0,libe,747376.106467612,4309045.7647438,IK,4/27/2023 1:32:42 PM,-78.1476348955295,38.8954767328256,,""
both,quadratIsNotTheSameInAllStems,13642,old_trees,0101,2,5.6,6.5,24,1.3,L;S,alive,"","",0,1,0,DS,"","",,,,"",,,,,,,elum,747380.761008981,4308952.94774512,"RH,IK",4/18/2023 6:07:41 PM,-78.1476147320039,38.8946400386781,,""
both,quadratIsNotTheSameInAllStems,13642,old_trees,0101,3,5.6,6.5,17,1.3,S,alive,"","",0,1,30,LI,"","",,,,"",,,,,,,elum,747380.761008981,4308952.94774512,"RH,IK",4/18/2023 6:07:41 PM,-78.1476147320039,38.8946400386781,,""
both,quadratIsNotTheSameInAllStems,13642,old_trees,0101,4,5.6,6.5,17,1.3,S,alive,"","",0,1,26,LI,"","",,,,"",,,,,,,elum,747380.761008981,4308952.94774512,"RH,IK",4/18/2023 6:07:41 PM,-78.1476147320039,38.8946400386781,,""
both,quadratIsNotTheSameInAllStems,13642,old_trees,0101,5,5.6,6.5,16,1.3,S,alive,"","",0,1,19,LI,"","",,,,"",,,,,,,elum,747380.761008981,4308952.94774512,"RH,IK",4/18/2023 6:07:41 PM,-78.1476147320039,38.8946400386781,,""
both,quadratIsNotTheSameInAllStems,13642,old_trees,0101,6,5.6,6.5,14,1.3,S,alive,"","",0,1,16,LI,"","",,,,"",,,,,,,elum,747380.761008981,4308952.94774512,"RH,IK",4/18/2023 6:07:41 PM,-78.1476147320039,38.8946400386781,,""
both,quadratIsNotTheSameInAllStems,13642,old_trees,0101,7,5.6,6.5,12,1.3,S,alive,"","",0,1,15,LI,"","",,,,"",,,,,,,elum,747380.761008981,4308952.94774512,"RH,IK",4/18/2023 6:07:41 PM,-78.1476147320039,38.8946400386781,,""
both,quadratIsNotTheSameInAllStems,13643,old_trees,0101,2,,,,,"","","","",,1,12,LI,"",Stem tag 2 white wire,,,,"",0,,,,,0,libe,747379.156583615,4308948.8094098,"IK,RH",4/18/2023 3:40:04 PM,-78.1476347006505,38.8946032446611,,""
both,quadratIsNotTheSameInAllStems,13644,old_trees,0101,2,4.8,2.3,16,1.3,S,alive,"","",0,1,16,LI,"","",,,,"",,,,,,,libe,747380.058661319,4308948.73031607,"IK,RH",4/18/2023 3:21:15 PM,-78.1476243394853,38.8946022784207,,""
both,quadratIsNotTheSameInAllStems,13645,old_trees,0101,2,14.2,2,20,1.3,S,alive,"","",0,1,37,LI,"","",,,,"",,,,,,,astr,747389.463091192,4308948.64847016,"IK,RH",4/18/2023 7:56:21 PM,-78.1475160583913,38.8945988944789,,""
both,quadratIsNotTheSameInAllStems,13646,old_trees,0101,2,11,12.2,15,1.3,S,alive,"","",0,1,27,LI,"","",,,,"",,,,,,,libe,747385.099347986,4308998.76072161,"CT,KB",4/18/2023 7:05:00 PM,-78.1475482602606,38.8950511493162,,""
both,quadratIsNotTheSameInAllStems,13647,old_trees,0101,2,,,,1.3,"","","","",,1,16,LI,"",Stem tag 2 and white wire added,,,,"",0,,,,,0,libe,747385.001694829,4308998.65842859,"KB,CT",4/18/2023 7:09:25 PM,-78.1475494208837,38.8950502564938,,""
both,quadratIsNotTheSameInAllStems,13647,old_trees,0101,3,,,,1.3,"","","","",,1,12,LI,"",Stem tag 3 on blue wire added,,,,"",0,,,,,0,libe,747385.001694829,4308998.65842859,"KB,CT",4/18/2023 7:09:25 PM,-78.1475494208837,38.8950502564938,,""
both,quadratIsNotTheSameInAllStems,13651,old_trees,0101,2,0.2,17.6,13,1.3,S,alive,"","",0,1,0,DN,"","",,,,"",,,,,,,libe,747373.249006843,4309043.89795031,IK,4/25/2023 7:30:28 PM,-78.1476684781387,38.8954607369258,,""
both,quadratIsNotTheSameInAllStems,13652,old_trees,0101,2,0.1,17.2,21,1.3,S,alive,"","",0,1,30,LI,"","",,,,"",,,,,,,libe,747373.158313474,4309043.49573803,IK,4/25/2023 7:26:41 PM,-78.147669667508,38.8954571411861,,""
both,quadratIsNotTheSameInAllStems,13656,old_trees,0101,2,,,,1.3,"","","","",,1,15,LI,"","",,,,"",0,,,,,0,libe,747384.125193857,4309045.05058036,KB,4/25/2023 6:41:50 PM,-78.1475427993773,38.895468047955,,""
both,quadratIsNotTheSameInAllStems,13657,old_trees,0101,2,12.1,19,12,1.3,S,alive,"","",0,1,15,LI,"","",,,,"",,,,,,,libe,747385.113325071,4309045.57364509,KB,4/25/2023 6:53:11 PM,-78.1475312308764,38.8954724770831,,""
both,quadratIsNotTheSameInAllStems,13659,old_trees,0101,2,12.7,16.8,24,1.3,S,alive,"","",0,1,40,LI,"","",,,,"",,,,,,,libe,747385.764202029,4309043.38815677,KB,6/12/2023 1:11:18 PM,-78.1475245222612,38.8954526239578,,""
both,quadratIsNotTheSameInAllStems,13659,old_trees,0101,3,12.7,16.8,14,1.3,S,alive,"","",0,1,14,LI,"","",,,,"",,,,,,,libe,747385.764202029,4309043.38815677,KB,6/12/2023 1:11:18 PM,-78.1475245222612,38.8954526239578,,""
both,quadratIsNotTheSameInAllStems,13659,old_trees,0127,4,12.7,16.8,11,1.3,S,alive,"","",0,1,32,LI,DV,"",,,,"",,,,,,,libe,747385.764202029,4309043.38815677,KB,6/12/2023 1:11:18 PM,-78.1475245222612,38.8954526239578,,""
both,quadratIsNotTheSameInAllStems,13662,old_trees,0101,2,11,13.7,18,1.3,S,alive,"","",0,1,0,DN,"","",,,,"",,,,,,,libe,747384.136577372,4309040.2495523,IK,4/25/2023 3:02:13 PM,-78.1476611739438,38.8953903427526,,""
both,quadratIsNotTheSameInAllStems,13663,old_trees,0101,2,3.6,10.3,15,1.3,S,alive,"","",0,1,15,LI,"","",,,,"",,,,,,,libe,747376.817446599,4309036.67879262,IK,4/25/2023 6:45:12 PM,-78.1476299817516,38.8953947565034,,""
both,quadratIsNotTheSameInAllStems,13663,old_trees,0101,3,3.6,10.3,13,1.3,S,alive,"","",0,1,15,LI,"","",,,,"",,,,,,,libe,747376.817446599,4309036.67879262,IK,4/25/2023 6:45:12 PM,-78.1476299817516,38.8953947565034,,""
both,quadratIsNotTheSameInAllStems,13666,old_trees,0101,2,2.4,14,11,1.3,S,alive,"","",0,1,12,LI,"","",,,,"",,,,,,,libe,747375.531932186,4309040.34995765,IK,4/25/2023 7:08:01 PM,-78.1476434636611,38.8954281606203,,""
both,quadratIsNotTheSameInAllStems,13669,old_trees,0101,2,,,,,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747375.497133249,4309041.84955394,IK,4/25/2023 7:15:18 PM,-78.1476433244214,38.8954416675463,,""
